Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1545868800000,0.03424500,0.03443200,0.03130200,0.03189800,281173.98500000,1545955199999,9203.65403880,181108,138792.13000000,4546.61033015,0
1545955200000,0.03189900,0.03540000,0.03150600,0.03525000,351840.05800000,1546041599999,11730.37893304,200439,179663.43200000,5991.86727888,0
1546041600000,0.03524600,0.03744100,0.03414100,0.03598400,384344.02000000,1546127999999,13631.02087056,236294,199048.59200000,7063.20908437,0
1546128000000,0.03598400,0.03653400,0.03496000,0.03623500,291989.23300000,1546214399999,10467.04987949,185325,154528.84000000,5540.06594356,0
1546214400000,0.03623400,0.03633700,0.03530000,0.03553600,205103.85400000,1546300799999,7345.92219595,146249,101429.53800000,3633.04649386,0
1546300800000,0.03553400,0.03753200,0.03531500,0.03662900,168390.91000000,1546387199999,6118.53696104,128903,92258.48200000,3352.45235579,0
1546387200000,0.03661100,0.04005000,0.03650100,0.03940400,347117.74400000,1546473599999,13457.53643352,216113,176108.80500000,6825.89509080,0
1546473600000,0.03941500,0.03994900,0.03815600,0.03884600,284859.38900000,1546559999999,11112.70945150,187567,146215.67500000,5705.87689129,0
1546560000000,0.03885400,0.04085000,0.03855100,0.04009300,304951.98000000,1546646399999,12152.20499011,214027,157908.17800000,6294.03990061,0
1546646400000,0.04010000,0.04175200,0.04009600,0.04053300,312691.91000000,1546732799999,12797.16576898,222634,163755.76500000,6703.07615070,0
1546732800000,0.04053200,0.04072100,0.03837700,0.03857000,287921.19500000,1546819199999,11368.34193970,209278,145725.18100000,5753.23405832,0
1546819200000,0.03857000,0.03879100,0.03730000,0.03758900,226585.72300000,1546905599999,8623.50780255,175384,117574.85600000,4474.43989122,0
1546905600000,0.03756000,0.03775600,0.03690000,0.03729600,226887.58100000,1546991999999,8458.61582070,191156,116157.22500000,4330.55528173,0
1546992000000,0.03729700,0.03800000,0.03713900,0.03733700,195048.83700000,1547078399999,7318.68751688,147310,96791.91600000,3632.67036876,0
1547078400000,0.03733600,0.03744500,0.03408600,0.03485300,397522.16500000,1547164799999,14052.27910368,281134,203577.34700000,7205.38207800,0
1547164800000,0.03485300,0.03532200,0.03371600,0.03462000,266180.51600000,1547251199999,9211.12130602,209599,141209.83400000,4885.09098284,0
1547251200000,0.03461900,0.03499600,0.03417700,0.03440400,158816.12700000,1547337599999,5502.73513649,147750,78177.35400000,2708.43871153,0
1547337600000,0.03440600,0.03444800,0.03236300,0.03284500,194656.59400000,1547423999999,6516.82912968,157905,94016.90400000,3150.82310625,0
1547424000000,0.03284400,0.03547600,0.03280500,0.03500500,290289.32300000,1547510399999,9880.31566041,205181,142539.74700000,4860.45985091,0
1547510400000,0.03500500,0.03555600,0.03290000,0.03350200,328919.67600000,1547596799999,11326.71386122,247685,168140.76400000,5794.21071314,0
1547596800000,0.03351400,0.03477900,0.03328400,0.03383600,277488.07100000,1547683199999,9378.01233288,231651,146004.87500000,4934.59212934,0
1547683200000,0.03383000,0.03396900,0.03307600,0.03364700,224507.59300000,1547769599999,7541.03829114,207693,123405.54800000,4145.71286259,0
1547769600000,0.03364400,0.03371600,0.03295000,0.03314800,172873.15800000,1547855999999,5774.33203574,168092,91036.87200000,3041.13373865,0
1547856000000,0.03314900,0.03376800,0.03312500,0.03344100,173766.45500000,1547942399999,5806.93446856,166707,91804.18600000,3068.78520661,0
1547942400000,0.03344100,0.03352100,0.03297500,0.03321400,201346.17200000,1548028799999,6701.06184186,178743,100635.93400000,3349.88325096,0
1548028800000,0.03321400,0.03328900,0.03241200,0.03276500,155031.83400000,1548115199999,5101.55313722,149339,82509.59200000,2715.45067611,0
1548115200000,0.03276700,0.03316000,0.03224200,0.03300400,207541.99900000,1548201599999,6818.62339331,163512,97500.26400000,3203.94003688,0
1548201600000,0.03300400,0.03311400,0.03260000,0.03277300,184231.59100000,1548287999999,6061.53309854,155630,86781.14100000,2855.39870060,0
1548288000000,0.03277300,0.03283100,0.03222200,0.03260800,252866.73100000,1548374399999,8239.77253525,159763,141462.57300000,4608.20850778,0
1548374400000,0.03260800,0.03298700,0.03225300,0.03230500,188974.53200000,1548460799999,6145.11263922,149319,101609.86400000,3304.82640337,0
1548460800000,0.03229900,0.03258000,0.03213300,0.03234100,149788.23500000,1548547199999,4851.65363880,123082,77169.67300000,2500.03345567,0
1548547200000,0.03234100,0.03242600,0.03154900,0.03156500,213301.26100000,1548633599999,6836.37823362,156092,96909.88200000,3106.19645889,0
1548633600000,0.03156200,0.03173500,0.02980500,0.03071900,341549.10200000,1548719999999,10477.44028631,231066,153643.02200000,4712.90266452,0
1548720000000,0.03071800,0.03099400,0.03022900,0.03061900,209233.87000000,1548806399999,6421.00394983,170714,109067.59600000,3346.70894973,0
1548806400000,0.03062000,0.03158600,0.03044400,0.03131100,198536.77200000,1548892799999,6160.52395429,144063,104078.34700000,3228.13257941,0
1548892800000,0.03131700,0.03176200,0.03077000,0.03099600,191497.37100000,1548979199999,5970.30616144,133688,98584.82300000,3071.82739802,0
1548979200000,0.03100600,0.03113600,0.03046000,0.03082700,152161.64600000,1549065599999,4684.85392313,112426,84071.50000000,2588.36566105,0
1549065600000,0.03082800,0.03162100,0.03076700,0.03151900,119463.93800000,1549151999999,3705.40971586,95557,64937.25600000,2013.61497743,0
1549152000000,0.03152000,0.03166800,0.03087300,0.03103500,127646.52300000,1549238399999,3989.94233089,94720,65061.35300000,2034.67261953,0
1549238400000,0.03103800,0.03138000,0.03085100,0.03107800,130147.76100000,1549324799999,4047.93932980,92533,62821.84300000,1954.27614896,0
1549324800000,0.03108200,0.03115800,0.03081300,0.03091200,143547.90100000,1549411199999,4447.60784869,95688,68258.99300000,2114.96869137,0
1549411200000,0.03091500,0.03105000,0.02986500,0.03069700,198990.79100000,1549497599999,6045.18226280,147012,104537.81800000,3175.59950552,0
1549497600000,0.03070500,0.03100700,0.03063200,0.03073800,128210.67500000,1549583999999,3949.63220021,109582,66314.83200000,2042.80345744,0
1549584000000,0.03073800,0.03303900,0.03060100,0.03257900,307492.65300000,1549670399999,9837.86121143,214105,152988.27300000,4895.72212522,0
1549670400000,0.03257800,0.03304100,0.03233500,0.03252800,173260.63500000,1549756799999,5641.63718455,139197,88770.62200000,2891.02672577,0
1549756800000,0.03252800,0.03420000,0.03202000,0.03399900,221987.81900000,1549843199999,7253.97288631,157551,110952.86500000,3625.63811197,0
1549843200000,0.03400000,0.03412300,0.03294500,0.03328300,202842.89400000,1549929599999,6761.28417139,156322,103834.15600000,3461.19068569,0
1549929600000,0.03329000,0.03395000,0.03299900,0.03371000,194257.66200000,1550015999999,6487.16622021,138789,99224.91400000,3314.12476636,0
1550016000000,0.03371100,0.03448000,0.03358600,0.03378200,183469.91600000,1550102399999,6221.86289963,134129,86322.75400000,2927.30096425,0
1550102400000,0.03377100,0.03437100,0.03350100,0.03352100,155448.01900000,1550188799999,5266.17899962,121166,79226.93500000,2683.29478512,0
1550188800000,0.03353100,0.03410900,0.03350000,0.03376400,143522.88500000,1550275199999,4851.28642779,121913,74884.81200000,2531.21886617,0
1550275200000,0.03376900,0.03423000,0.03371500,0.03392300,150569.56700000,1550361599999,5104.40438460,128770,68864.32700000,2334.69895866,0
1550361600000,0.03392200,0.03699400,0.03386200,0.03648000,351931.55900000,1550447999999,12404.95455379,245468,180820.04200000,6372.61690959,0
1550448000000,0.03647800,0.03830000,0.03625300,0.03736800,479848.66700000,1550534399999,17861.66136116,303776,257712.56100000,9600.56201051,0
1550534400000,0.03739400,0.03795000,0.03660000,0.03670900,313216.50700000,1550620799999,11708.03406537,229328,172447.71600000,6445.11008661,0
1550620800000,0.03670500,0.03763100,0.03603000,0.03740700,265931.32600000,1550707199999,9788.81011760,200661,150788.00100000,5548.23064040,0
1550707200000,0.03739700,0.03749200,0.03651200,0.03700000,183443.98000000,1550793599999,6773.94037339,157691,92856.16200000,3429.64384379,0
1550793600000,0.03700300,0.03740000,0.03662100,0.03718200,152284.96600000,1550879999999,5653.03745253,124608,73421.60800000,2725.59999900,0
1550880000000,0.03718300,0.03908200,0.03695700,0.03831200,241438.38900000,1550966399999,9151.27815057,178740,125108.32400000,4741.05334047,0
1550966400000,0.03831200,0.03985000,0.03521800,0.03530200,485286.97700000,1551052799999,18303.84856435,336385,249636.69400000,9433.99032932,0
1551052800000,0.03530100,0.03677800,0.03520000,0.03601300,362139.76800000,1551139199999,13088.42751248,259091,193702.23500000,7000.69921037,0
1551139200000,0.03600500,0.03612700,0.03527200,0.03576600,251329.36600000,1551225599999,8988.33352564,231733,133756.97500000,4784.60042667,0
1551225600000,0.03577100,0.03654000,0.03410000,0.03536600,308828.30400000,1551311999999,10989.77204741,221563,159327.72100000,5668.40990715,0
1551312000000,0.03537100,0.03600300,0.03491900,0.03548500,340636.88100000,1551398399999,12111.51477617,243708,180809.93600000,6427.41190517,0
1551398400000,0.03548000,0.03583100,0.03525900,0.03538800,183802.71300000,1551484799999,6524.63773963,154668,98583.74700000,3499.51439974,0
1551484800000,0.03538200,0.03551400,0.03428500,0.03469800,192044.39300000,1551571199999,6690.02074974,159546,105345.06600000,3670.29223662,0
1551571200000,0.03469600,0.03515900,0.03384800,0.03429300,141887.38200000,1551657599999,4927.40583589,134805,75837.80700000,2634.38514741,0
1551657600000,0.03429300,0.03432000,0.03336000,0.03382500,236375.93100000,1551743999999,8004.43468551,193362,133105.77200000,4507.81137580,0
1551744000000,0.03381500,0.03560000,0.03373100,0.03545000,278664.67700000,1551830399999,9663.47060524,197402,155703.79200000,5396.49204482,0
1551830400000,0.03544100,0.03609900,0.03499900,0.03557500,216068.01200000,1551916799999,7679.30782432,169475,118615.29700000,4216.16139870,0
1551916800000,0.03557600,0.03588400,0.03505000,0.03532000,201075.97700000,1552003199999,7131.11705746,153501,108212.11600000,3837.45655363,0
1552003200000,0.03532200,0.03544000,0.03419900,0.03455500,251344.03500000,1552089599999,8792.30664624,201031,129769.47200000,4540.03038311,0
1552089600000,0.03454500,0.03538200,0.03445600,0.03480900,269229.58000000,1552175999999,9387.16285057,230832,147969.33000000,5159.60737970,0
1552176000000,0.03480900,0.03495700,0.03438600,0.03456700,217252.54300000,1552262399999,7533.78093761,198992,121803.72200000,4224.92482373,0
1552262400000,0.03457700,0.03463900,0.03407200,0.03426700,244461.82300000,1552348799999,8397.22568323,226743,129166.36400000,4437.44129514,0
1552348800000,0.03426600,0.03484900,0.03398000,0.03441200,227315.90900000,1552435199999,7809.02214146,217141,122600.15900000,4212.10402920,0
1552435200000,0.03440400,0.03442300,0.03398000,0.03406800,225940.02200000,1552521599999,7713.99125166,204433,127423.40600000,4351.33798934,0
1552521600000,0.03406100,0.03450000,0.03350000,0.03410700,209675.59500000,1552607999999,7146.56006192,190822,114119.37900000,3889.73765965,0
1552608000000,0.03410700,0.03503000,0.03408600,0.03480400,210403.89300000,1552694399999,7266.56417477,165991,112065.75700000,3868.88893185,0
1552694400000,0.03480200,0.03575200,0.03480100,0.03517500,258855.67000000,1552780799999,9119.84893097,178627,141382.77700000,4980.42261411,0
1552780800000,0.03517500,0.03518800,0.03451900,0.03482800,180072.06500000,1552867199999,6274.21945179,127841,105532.49200000,3677.13624846,0
1552867200000,0.03482800,0.03524800,0.03439300,0.03449900,171776.60600000,1552953599999,5961.67764244,131933,84101.63000000,2919.16412940,0
1552953600000,0.03449500,0.03482400,0.03440800,0.03449400,128082.40600000,1553039999999,4424.48033935,103762,65426.78900000,2260.10118682,0
1553040000000,0.03449400,0.03453500,0.03413500,0.03439400,167147.43500000,1553126399999,5749.23989615,118903,89537.48800000,3080.06104041,0
1553126400000,0.03438500,0.03444000,0.03372000,0.03388300,197993.60800000,1553212799999,6759.95024063,156184,103187.80600000,3523.43295110,0
1553212800000,0.03387200,0.03430600,0.03377800,0.03409300,159803.20100000,1553299199999,5444.85097338,123544,84992.25500000,2896.47534021,0
1553299200000,0.03409400,0.03445200,0.03406100,0.03427000,117490.90100000,1553385599999,4025.07141218,97756,58988.08800000,2020.57932075,0
1553385600000,0.03427400,0.03430000,0.03386600,0.03408600,141789.58100000,1553471999999,4841.11628672,109531,75365.88000000,2573.38980971,0
1553472000000,0.03408900,0.03423800,0.03365300,0.03402900,218046.00600000,1553558399999,7407.10454679,168024,115767.86000000,3933.19874431,0
1553558400000,0.03403500,0.03415600,0.03380400,0.03398700,227441.95300000,1553644799999,7733.80109383,203467,116727.23800000,3969.81182136,0
1553644800000,0.03398800,0.03473400,0.03397100,0.03452100,252280.77700000,1553731199999,8660.74835438,219520,135858.18700000,4664.12710959,0
1553731200000,0.03452200,0.03458800,0.03410000,0.03423400,165385.14400000,1553817599999,5676.98146606,153724,81018.48200000,2781.29833571,0
1553817600000,0.03424000,0.03495000,0.03410800,0.03489200,223713.21400000,1553903999999,7698.00603973,168444,120372.65500000,4142.45397014,0
1553904000000,0.03489100,0.03540900,0.03450200,0.03468500,200109.86600000,1553990399999,6979.04449768,152402,109491.46000000,3818.26972895,0
1553990400000,0.03467700,0.03468700,0.03428000,0.03448200,138406.43400000,1554076799999,4769.54774697,122772,68250.05600000,2352.22883502,0
1554076800000,0.03448200,0.03461500,0.03384300,0.03408700,175769.48500000,1554163199999,6033.77027959,151024,89818.29400000,3083.73691131,0
1554163200000,0.03409100,0.03411400,0.03060300,0.03361800,564896.13100000,1554249599999,18431.14601017,391590,278586.43900000,9083.89356308,0
1554249600000,0.03362400,0.03494800,0.03141300,0.03243800,593600.64400000,1554335999999,19921.03524666,422590,292597.73900000,9822.92649170,0
1554336000000,0.03241900,0.03266600,0.03141300,0.03211800,339769.22700000,1554422399999,10941.64916848,259248,168684.47600000,5434.01279772,0
1554422400000,0.03212300,0.03336000,0.03196000,0.03294300,239391.59900000,1554508799999,7852.11273563,185441,122678.48700000,4024.24105444,0
1554508800000,0.03294300,0.03341600,0.03221300,0.03280800,210001.83200000,1554595199999,6882.12954655,155541,101721.91700000,3333.90715193,0
1554595200000,0.03280400,0.03405000,0.03246600,0.03370200,244746.82500000,1554681599999,8081.27479321,170400,129688.79900000,4285.82178648,0
1554681600000,0.03368800,0.03525900,0.03363700,0.03412900,439305.13700000,1554767999999,15156.26131986,268444,225554.01700000,7782.99746729,0
1554768000000,0.03412900,0.03446800,0.03372000,0.03390600,245537.16300000,1554854399999,8349.96656810,173887,123909.91100000,4214.38797108,0
1554854400000,0.03390600,0.03476700,0.03255300,0.03337200,286061.08100000,1554940799999,9720.25688735,177511,140495.90500000,4776.20871938,0
1554940800000,0.03337400,0.03339000,0.03213500,0.03270700,290879.87400000,1555027199999,9521.06921753,205581,143791.38900000,4708.02252174,0
1555027200000,0.03270700,0.03283900,0.03222200,0.03233900,158005.83900000,1555113599999,5147.68816580,125429,79684.48000000,2596.47846650,0
1555113600000,0.03233800,0.03254000,0.03202400,0.03230300,108507.59800000,1555199999999,3503.99047738,90079,58720.90400000,1895.87691978,0
1555200000000,0.03230300,0.03267900,0.03211700,0.03256700,100818.39500000,1555286399999,3255.80360468,85964,54175.06300000,1749.38981461,0
1555286400000,0.03257100,0.03268400,0.03112600,0.03183500,178341.43900000,1555372799999,5725.82817046,122473,93615.23200000,3007.45465080,0
1555372800000,0.03182800,0.03233000,0.03174800,0.03197000,154559.07400000,1555459199999,4949.24927987,107458,87300.31200000,2795.56938760,0
1555459200000,0.03196700,0.03202000,0.03162500,0.03185900,120242.43200000,1555545599999,3830.85415675,92521,58638.78200000,1868.49499411,0
1555545600000,0.03185900,0.03329700,0.03175700,0.03296200,167070.75700000,1555631999999,5472.99652087,114611,83216.34000000,2725.30438917,0
1555632000000,0.03296200,0.03312500,0.03241500,0.03282900,159852.32200000,1555718399999,5242.24193877,121428,83412.82000000,2735.73021453,0
1555718400000,0.03283000,0.03324800,0.03238800,0.03266600,129148.24300000,1555804799999,4228.32019791,128086,68273.54700000,2235.01849062,0
1555804800000,0.03266600,0.03273500,0.03180200,0.03206700,150111.88400000,1555891199999,4828.76032552,125599,79004.47500000,2540.19115450,0
1555891200000,0.03206700,0.03245500,0.03180700,0.03183600,143119.05100000,1555977599999,4597.71315258,117168,70133.50300000,2253.34921967,0
1555977600000,0.03183100,0.03185900,0.03066700,0.03080000,213978.35300000,1556063999999,6704.91446821,158252,104782.62900000,3282.61038762,0
1556064000000,0.03080000,0.03083300,0.02970000,0.03043800,228005.40400000,1556150399999,6884.41640494,176000,113528.39300000,3428.63241628,0
1556150400000,0.03043800,0.03050100,0.02926800,0.02964300,225812.64700000,1556236799999,6761.48943230,153622,112894.66900000,3382.31149891,0
1556236800000,0.02964200,0.02987200,0.02920600,0.02972200,213435.06200000,1556323199999,6294.74666030,159621,118554.94200000,3496.83678711,0
1556323200000,0.02972200,0.03040000,0.02958600,0.03007900,122388.10500000,1556409599999,3661.71166772,101409,63668.86600000,1905.08371454,0
1556409600000,0.03007800,0.03012000,0.02970000,0.02973000,116106.58800000,1556495999999,3472.34697629,90700,62079.41200000,1856.20003305,0
1556496000000,0.02973100,0.02986800,0.02928400,0.02961400,146434.35400000,1556582399999,4335.21460790,113926,77200.35600000,2286.26054921,0
1556582400000,0.02961100,0.03056500,0.02960400,0.03041800,185254.60600000,1556668799999,5567.49012402,124504,93326.26400000,2806.16650197,0
1556668800000,0.03041000,0.03063900,0.02963200,0.02975300,153295.21300000,1556755199999,4603.52607231,109334,72614.43800000,2180.69610909,0
1556755200000,0.02976200,0.02993600,0.02915700,0.02945500,140258.86300000,1556841599999,4136.86735935,111961,67740.65900000,1999.39131260,0
1556841600000,0.02945400,0.02961600,0.02820900,0.02911500,225306.25700000,1556927999999,6546.74742343,158498,113471.01900000,3298.07503649,0
1556928000000,0.02912400,0.02923200,0.02797100,0.02808300,186857.00800000,1557014399999,5338.10490832,143791,96067.41200000,2743.72384686,0
1557014400000,0.02808300,0.02842900,0.02787900,0.02823100,154029.16700000,1557100799999,4342.72306877,110045,94923.51900000,2676.43502713,0
1557100800000,0.02823300,0.03078600,0.02800100,0.03009700,291184.61300000,1557187199999,8615.13083984,185042,150029.48900000,4441.68342792,0
1557187200000,0.03009700,0.03140600,0.02884000,0.02891300,331552.39500000,1557273599999,9927.84963641,209400,167005.61200000,5001.68528407,0
1557273600000,0.02891700,0.02914900,0.02841200,0.02853700,151958.73800000,1557359999999,4369.17821063,126914,76305.17100000,2194.56398076,0
1557360000000,0.02853700,0.02853800,0.02718500,0.02753000,175838.50600000,1557446399999,4901.50382928,128071,90654.11000000,2528.26783522,0
1557446400000,0.02752900,0.02810600,0.02686000,0.02711800,212046.89400000,1557532799999,5802.13755389,144318,103561.55700000,2833.44532410,0
1557532800000,0.02712300,0.02878000,0.02558000,0.02687500,438291.52100000,1557619199999,12044.80691682,236773,204970.98800000,5634.82955901,0
1557619200000,0.02687500,0.02729500,0.02616300,0.02699200,273981.45700000,1557705599999,7341.85914710,164358,133691.93300000,3582.64547981,0
1557705600000,0.02699200,0.02723200,0.02464700,0.02514200,308007.76000000,1557791999999,7996.01164815,170838,157095.57200000,4076.77533166,0
1557792000000,0.02514200,0.02785000,0.02485100,0.02723900,395733.74400000,1557878399999,10330.11163325,226947,194110.79700000,5061.66912697,0
1557878400000,0.02723900,0.03063100,0.02707700,0.03037500,345192.12900000,1557964799999,10116.84685550,192858,174699.41300000,5115.48986981,0
1557964800000,0.03036900,0.03484800,0.03031900,0.03360900,813147.74600000,1558051199999,26540.89922914,478345,417072.63600000,13613.12174933,0
1558051200000,0.03360700,0.03394000,0.03154600,0.03321900,592578.69100000,1558137599999,19452.43478595,343854,307232.43900000,10084.72424719,0
1558137600000,0.03320300,0.03341700,0.03196300,0.03218400,244762.23600000,1558223999999,7966.85599445,161532,134241.87400000,4367.80346887,0
1558224000000,0.03218500,0.03243600,0.03155200,0.03181100,259657.37200000,1558310399999,8308.02936448,177932,134495.79700000,4303.35159805,0
1558310400000,0.03181200,0.03224600,0.03106600,0.03154900,263288.29500000,1558396799999,8311.11556541,169867,135731.61100000,4285.60283226,0
1558396800000,0.03155000,0.03276300,0.03153900,0.03206000,310865.68300000,1558483199999,9936.47345481,205702,151654.33000000,4847.42191785,0
1558483200000,0.03204700,0.03261300,0.03137300,0.03195300,283822.02800000,1558569599999,9107.44367916,196863,139853.57700000,4487.98795370,0
1558569600000,0.03195200,0.03213700,0.03072000,0.03116300,271228.72400000,1558655999999,8480.91535185,192438,139277.92900000,4356.21902957,0
1558656000000,0.03116300,0.03168300,0.03101600,0.03124600,214077.74700000,1558742399999,6706.28975948,154384,104771.62500000,3282.43986805,0
1558742400000,0.03123700,0.03189900,0.03105000,0.03119000,147505.59200000,1558828799999,4629.67487516,104256,76825.09100000,2411.19596984,0
1558828800000,0.03118400,0.03137400,0.03013800,0.03068800,196522.49400000,1558915199999,6084.82465976,143325,101227.75600000,3135.71845988,0
1558915200000,0.03068800,0.03141900,0.03037400,0.03091800,240658.25200000,1559001599999,7384.66902774,184171,122391.98100000,3755.52798250,0
1559001600000,0.03092800,0.03152600,0.03066900,0.03110600,204794.58700000,1559087999999,6356.49402262,157169,105058.87500000,3260.73656651,0
1559088000000,0.03110300,0.03139000,0.03077100,0.03109800,198511.76200000,1559174399999,6181.54480671,150755,100187.71000000,3119.95001900,0
1559174400000,0.03110700,0.03315300,0.02974200,0.03077600,476963.89700000,1559260799999,15122.56154360,315050,227549.95700000,7225.99910281,0
1559260800000,0.03078700,0.03135000,0.03021700,0.03131400,256406.33800000,1559347199999,7897.83425458,186510,135605.02900000,4177.55551112,0
1559347200000,0.03131400,0.03213900,0.03084000,0.03095000,206081.66300000,1559433599999,6464.07202423,155658,103054.44800000,3236.01948447,0
1559433600000,0.03095000,0.03131500,0.03068600,0.03081700,129550.31800000,1559519999999,4015.45564235,118479,64358.49300000,1995.25830675,0
1559520000000,0.03081700,0.03112200,0.03034400,0.03080000,181939.60200000,1559606399999,5596.02511490,156499,96269.12600000,2962.42069886,0
1559606400000,0.03080000,0.03158400,0.03065000,0.03139600,232693.60400000,1559692799999,7246.65604357,201425,119150.53200000,3712.90162193,0
1559692800000,0.03139700,0.03183800,0.03092700,0.03159100,172192.24300000,1559779199999,5402.64803667,157549,95710.83400000,3003.55352116,0
1559779200000,0.03158200,0.03209300,0.03126700,0.03195500,137872.64200000,1559865599999,4347.51630407,130817,73601.38000000,2321.29522209,0
1559865600000,0.03195500,0.03212700,0.03111100,0.03119600,174222.83400000,1559951999999,5472.81723039,145782,87844.72400000,2759.81546284,0
1559952000000,0.03119100,0.03134000,0.03075400,0.03081500,111279.94000000,1560038399999,3459.65190345,115975,58799.41000000,1828.05349891,0
1560038400000,0.03081500,0.03096200,0.03000000,0.03028400,138030.52100000,1560124799999,4210.07442425,140649,67068.53300000,2046.15103703,0
1560124800000,0.03028400,0.03109500,0.03020300,0.03090400,156007.20200000,1560211199999,4779.79571217,155629,75984.71900000,2328.62322995,0
1560211200000,0.03090300,0.03124000,0.03069600,0.03098800,128279.08700000,1560297599999,3964.68104540,130162,65156.69400000,2013.66228100,0
1560297600000,0.03098800,0.03224500,0.03083000,0.03214700,179283.45800000,1560383999999,5615.99049266,150933,87091.23300000,2729.04687613,0
1560384000000,0.03213100,0.03229500,0.03076400,0.03099600,201941.66400000,1560470399999,6408.32128212,165992,95207.07100000,3021.48927810,0
1560470400000,0.03100400,0.03119800,0.03022000,0.03035500,207795.80000000,1560556799999,6379.19320344,191351,99420.30100000,3054.49351329,0
1560556800000,0.03034500,0.03087300,0.03018100,0.03039900,172508.47400000,1560643199999,5265.48382465,156749,86842.92000000,2650.84914459,0
1560643200000,0.03039900,0.03045300,0.02936300,0.02990100,212717.72600000,1560729599999,6340.22622352,186024,108341.40700000,3228.55218122,0
1560729600000,0.02990200,0.02997200,0.02903600,0.02933300,219789.32300000,1560815999999,6461.59497989,171533,109367.31900000,3215.35193985,0
1560816000000,0.02933700,0.02949600,0.02881400,0.02914000,246870.17400000,1560902399999,7217.44834523,176070,133681.88900000,3909.27341096,0
1560902400000,0.02914400,0.02943400,0.02890400,0.02897700,166155.22600000,1560988799999,4855.97816717,136418,91717.69500000,2680.72586052,0
1560988800000,0.02897400,0.02907800,0.02805900,0.02850700,187177.92000000,1561075199999,5376.43666295,160287,97458.78000000,2799.56435384,0
1561075200000,0.02850300,0.02985000,0.02850100,0.02896900,338634.94400000,1561161599999,9911.74431651,225731,172056.12400000,5035.35482338,0
1561161600000,0.02896800,0.02974900,0.02782100,0.02895600,421688.17100000,1561247999999,12082.08415786,293678,213563.66200000,6122.03745497,0
1561248000000,0.02895700,0.02944200,0.02808700,0.02828900,218069.16500000,1561334399999,6294.98776005,185822,107083.23500000,3091.05011662,0
1561334400000,0.02828600,0.02862900,0.02798000,0.02819700,171628.39800000,1561420799999,4858.14669334,147401,87938.88800000,2489.64918276,0
1561420800000,0.02820100,0.02822600,0.02686600,0.02691900,237456.24100000,1561507199999,6529.29370055,185501,119980.85000000,3299.05929160,0
1561507200000,0.02692200,0.02763400,0.02532500,0.02591300,670241.48700000,1561593599999,17793.41203327,445643,328600.75800000,8727.43524052,0
1561593600000,0.02592400,0.02734500,0.02564900,0.02634400,517474.15500000,1561679999999,13633.81550422,348940,267636.43300000,7052.03891920,0
1561680000000,0.02633700,0.02710700,0.02498100,0.02506100,291536.83000000,1561766399999,7565.49710640,210666,147487.07000000,3829.76428622,0
1561766400000,0.02506100,0.02712400,0.02498900,0.02670000,303720.86500000,1561852799999,7826.95807518,218784,160157.16000000,4124.17904338,0
